PC1,PC2,PC3,PC4,PC5,SeriousDlqin2yrs
0.109084868,-0.18397845,-0.13829557,-0.059532564,0.041030349,1
-0.080486112,-0.857968826,1.094045329,0.049879783,0.004523009,1
-0.043621272,-1.16964661,-0.427234157,0.17756737,0.083605305,1
0.130287486,-0.686586677,1.700487666,-0.051911494,-0.044039561,1
0.138235362,0.262354221,-0.017941567,0.146561942,0.132901302,1
0.237274814,0.713183482,0.568055547,-0.119512189,-0.055381954,1
0.277981307,1.282052007,0.616930188,-0.01645119,0.059364664,1
0.169707281,0.032223653,1.090761846,0.052740603,-0.009225709,1
0.021642471,0.269178721,0.792963492,0.062320464,0.036118923,1
0.033420935,-0.334386025,-2.158546267,0.313407709,0.07809774,1
0.013074458,-1.064657474,-0.248653156,-0.017181984,0.076502807,1
0.063913778,-0.055826217,-2.663144312,0.27542758,0.073429322,1
0.181583034,0.303949979,0.673352937,0.536331854,0.095732326,1
-0.053069716,-1.192879233,-1.097026593,-0.027858675,0.090107178,1
0.133825066,1.087356342,0.917117751,0.143779037,-0.092877915,1
0.00182094,-1.020466021,-0.351722356,0.12859467,0.000542272,1
0.051202758,-0.329645366,-0.913950742,0.11194027,0.111470841,1
0.165055155,0.348562128,0.560886794,0.3749521,-0.033064854,1
0.423960242,2.79450806,-1.310352991,-0.086974227,0.136153651,1
0.075696335,0.989025549,-0.954029006,-0.238991546,0.228211857,1
0.435944119,2.159657223,1.801736524,0.015427612,-0.028005348,1
0.099679288,-0.768433302,1.311301539,0.078652373,-0.019048446,1
0.156054366,0.808940927,-2.01764965,-0.070438166,0.01065803,1
-0.052988531,-1.313191853,-1.440211267,0.142887492,0.098325016,1
0.420939994,2.870478553,-0.911222363,-0.197979514,0.108662783,1
0.072384178,-0.874248659,1.030816082,0.168613355,0.004703725,1
-0.018206257,-1.591721214,0.848225311,0.22835409,-0.024304709,1
0.076413898,-0.560144313,0.539380887,-0.025391344,0.021620774,1
0.366015524,2.040584024,0.813815947,-0.160305133,0.017746019,1
0.199158127,0.575106394,0.633819451,0.007056396,0.006563535,1
0.116304966,0.290652876,-0.879157098,-0.091610371,0.091142812,1
0.110808795,-0.022666565,0.185476525,-0.097302084,0.030058051,1
0.288755684,1.397101478,0.058721988,-0.152511346,0.055762014,1
0.215197143,1.111856968,-1.009281691,0.048637402,-0.01409098,1
0.135008659,-0.240645297,0.967751102,-0.104897532,-0.002400221,1
0.201846137,0.450802376,0.923412597,-0.140386931,-0.026894431,1
0.272848202,1.079417747,0.47614832,-0.054308152,-0.022897226,1
-0.120749415,-0.976998285,0.161427568,0.341943802,0.001711873,1
-0.193448475,-1.189760331,-0.697859901,0.075805213,0.029742204,1
0.071215634,-1.03303196,1.36616798,0.18920991,-0.047296804,1
-0.044912043,-0.58714503,1.3526772,-0.032592161,-0.082352202,1
-0.130722111,-1.060464433,0.545211221,0.033340599,0.058181479,1
0.086514295,-0.098635047,-0.891131483,0.169135523,0.204733414,1
0.201197639,0.923506393,-1.48449178,0.20080936,0.010694033,1
0.089169939,-0.83731143,1.273282345,0.140845206,-0.022189677,1
-0.298615194,-1.113323562,0.512277338,0.091963195,0.050811268,1
-0.303673935,-1.841570446,-2.985870589,0.149446755,0.074254828,1
0.251562352,0.787294405,0.4357124,0.276340714,0.094970795,1
0.018021592,-0.924317255,-0.887425639,0.183584851,0.060712742,1
0.13191215,0.031613863,0.552392385,0.162333589,-0.030452988,1
-0.180247648,-0.316497373,0.715861644,-0.164978803,-0.061323763,1
0.157832202,-0.092903771,1.08416158,-0.131295399,-0.003166257,1
-0.240673854,-1.654846975,-0.178976629,0.297120557,0.085128217,1
0.189675938,0.507285689,0.638617083,0.161856516,-0.009512337,1
0.00422597,-0.947017884,-1.536752478,0.377568637,0.035611622,1
0.077907616,-0.351357745,-1.384321538,0.443022331,0.0502545,1
0.290499374,0.940097767,1.471066278,0.078405145,0.002501142,1
0.163039029,0.394152106,-0.794176046,0.749226496,0.09384231,1
0.17375258,-0.84273239,2.967426393,0.172938617,-0.231724173,1
0.332198297,1.033010708,2.187121679,-0.22393421,-0.131999273,1
0.399838411,2.177869748,-0.586120778,-0.047665399,0.080970304,1
0.12913229,-0.028435869,0.039673769,0.409224861,-0.000236111,1
-0.115238429,-2.019460073,-0.141630142,0.156180066,0.067094351,1
0.163177411,0.418454462,-1.363143254,-0.057167471,0.061161705,1
0.258830229,1.419097043,-1.490321677,0.032294743,0.058164971,1
0.111338146,0.102007012,-1.15906071,0.120441278,0.088309909,1
0.02781668,-0.564378283,-1.398059599,0.537137978,0.116812419,1
0.29833318,1.276380915,1.059491817,0.084739139,-0.003405028,1
0.138605648,0.310854087,-0.693551586,-0.210631721,0.158817791,1
0.146277664,-0.153447776,1.036107025,0.040046183,-0.015309466,1
-0.105544655,-1.752459285,-0.551536425,0.122005575,0.143716081,1
-0.028281654,0.265582736,-0.069065647,-0.16503546,0.082303183,1
0.170803494,-0.307969834,1.869445216,0.057747585,-0.126283564,1
0.400104092,4.074742362,-0.553293137,0.21146068,0.034153658,1
0.200960775,-0.13837411,2.080757905,0.025546276,-0.13796907,1
0.167268436,0.420495232,-0.689272484,-0.282588797,0.002728716,1
0.327544854,2.00395637,-0.244358646,0.213830273,0.026209291,1
-0.193021422,-2.423702055,-0.791034578,0.125751391,0.120996594,1
0.138842857,-0.796387433,2.122593102,-0.019952814,-0.109046913,1
0.136257074,-0.054940746,-1.338787996,-0.114386504,-0.062952756,1
0.05882561,-0.573748815,-0.249428849,0.004027694,0.029493193,1
0.062561624,-1.232242217,0.159109334,-11.5341284,-2.172196534,1
0.433865387,2.180998882,1.452066119,-0.290166343,0.115073865,1
-0.006204865,-1.01000788,-0.060970264,0.105060956,0.056537563,1
0.276816654,0.422970876,1.763716405,0.346743887,-0.095370985,1
0.346917711,1.783278158,0.401946442,0.033014902,0.027913433,1
0.175243979,0.428029788,-0.093597166,-0.373168409,0.02743556,1
0.145441041,0.603605662,-0.96303401,0.037835414,0.112894279,1
-0.204435126,-1.385638978,-0.666712783,0.044594263,0.09957675,1
-0.060420525,-0.422452767,0.668431338,-0.07547549,0.014528897,1
0.133574354,0.186354943,0.182555978,-0.05675051,0.040606255,1
0.348741488,1.716389171,-0.575177144,-0.06003163,0.050723979,1
0.026687641,-0.702590576,-1.063028575,0.061299822,0.023714204,1
-0.093001334,-0.122483675,-0.966401026,-0.161808386,0.073107871,1
-0.011108648,-0.931453684,-0.329806561,0.115077261,0.092209436,1
0.053506775,-0.987564712,0.947445007,0.312222502,-0.006621514,1
0.082699315,-0.466449372,0.015647096,0.119245862,-0.005249468,1
0.113070892,0.204317284,-1.694685452,-0.036362635,0.006624877,1
0.085959411,-0.669005314,1.004714889,0.102690681,-0.049494729,1
0.217413371,0.806385576,0.401260751,-0.290409858,0.074680411,1
-0.009669727,0.233259128,-0.235184962,0.026953878,0.075924486,1
0.09075502,-0.013247623,-0.668375297,0.061881755,0.034770498,1
0.360915846,2.350115414,-1.465779839,-0.36018453,0.066167768,1
0.131382186,0.19470403,-0.041288228,0.0056081,0.142330867,1
0.099505156,-0.170963224,0.144311845,0.020282835,0.09455397,1
0.238478759,0.985642758,0.040037047,0.077524997,0.014548218,1
0.176140049,0.230135686,0.420093396,0.500540981,-0.036420877,1
0.274357279,0.506848251,1.671693514,0.214239687,-0.146818528,1
0.270301663,0.740103975,1.478795398,-0.057894199,-0.002872699,1
-0.153586093,-2.147973764,-0.61058897,0.170752328,0.119132979,1
-0.121559265,-0.521914552,-0.308259574,-0.030152203,0.123828909,1
-0.004238111,-0.904143822,-0.279549704,0.022275153,0.09579729,1
-0.057976637,-1.380850618,-1.377084887,0.183833629,0.089211496,1
0.220055299,1.267050612,-0.193218604,0.443852441,0.042345211,1
0.196219739,0.313803799,1.107984419,-0.171886437,-0.054534536,1
-0.533840723,-0.20134281,-0.159434948,0.078772941,0.026509308,1
-0.123748124,-0.759666038,-0.953861518,-0.007225692,0.089941901,1
-0.227083541,-1.411644691,-1.904399889,0.234221499,0.052402051,-1
-0.213046605,-0.399348482,0.371397456,0.062290456,-0.047528945,-1
-0.305558622,-1.106027259,0.408488404,0.12491429,0.058964954,-1
-0.24572132,1.235147641,-0.058692327,-0.254020513,0.066533688,-1
0.224138143,0.613711441,0.948877656,-0.339499402,-0.007753263,-1
-0.287070781,-1.937421728,-0.501645765,0.176424014,0.117337369,-1
-0.563318949,0.700397568,1.026130343,0.055085007,0.033676985,-1
-0.04878853,0.348663217,-1.604813324,-0.34024316,0.110877333,-1
0.076202161,2.619333692,-0.748738299,-0.439879013,0.008358092,-1
0.211757453,0.764713375,-0.175115058,0.083844573,0.101325667,-1
-0.266145631,-0.866997426,0.562406811,-0.090618632,0.055707495,-1
-0.018329332,-0.19975272,1.051829493,0.092985762,-0.030682533,-1
-0.194564424,-2.452049662,-0.739614935,0.196165646,0.107422519,-1
0.398744405,1.980852525,1.540495834,-0.358350247,-0.062572677,-1
0.062747946,0.922771037,-0.694946536,-0.350456505,0.038136557,-1
-0.754961575,-0.439847779,-1.26970615,-0.082911681,0.070258705,-1
-0.185407749,-0.865106075,-1.627661282,0.26558345,0.062143734,-1
0.510703672,3.264910177,0.519008337,-0.009274492,0.037957426,-1
0.248216475,1.074860029,-1.333408877,-0.117334202,0.18484282,-1
0.543323649,5.504459353,0.239570885,0.866199749,0.161350748,-1
-0.090965924,-1.613885672,-1.519416379,0.159632372,0.085393446,-1
0.184411528,0.20386014,0.791023998,-0.060424326,0.123416099,-1
0.398785366,3.999262809,0.534373844,-0.720299528,0.069277736,-1
0.070821193,-0.676498344,0.710230962,0.06174388,-0.017195328,-1
0.542791653,3.584848792,1.284253879,-0.65427164,-0.133109686,-1
0.199996173,0.627337354,0.445813847,-0.321615157,0.054423316,-1
-0.609296401,-1.951070438,-0.479886982,0.146236091,0.11041824,-1
-0.351916742,-1.514125998,0.44841769,0.241695752,0.020328151,-1
-0.406253989,-1.60955495,-1.004493108,0.054288625,0.116946083,-1
-0.102633157,-0.730921806,0.576574923,0.140261049,-0.009000247,-1
0.007336456,0.273315138,0.673434711,-0.113939607,-0.010309758,-1
-0.058460196,0.013832685,-0.557743207,-0.058486664,0.025619346,-1
0.195714277,0.896735199,-2.265808723,-0.075418911,0.114209251,-1
0.160204028,0.463780868,-0.904646477,-0.203536697,0.021684914,-1
-0.951220316,1.573837227,1.209199562,-0.352131837,-0.0607542,-1
-0.200916234,-0.106061828,0.44246498,0.074911298,0.049546002,-1
-0.390138276,-1.495803243,-0.35237113,0.225720457,0.125663513,-1
-0.451937125,-0.530789908,-0.876895858,-0.061164008,0.106105058,-1
-0.781150552,-1.214380321,0.810389417,0.12974974,0.003452748,-1
0.242360428,0.511065327,1.564484495,-0.241546716,-0.090654737,-1
-0.172489075,-1.082716532,-0.243934165,-0.010584889,0.154152104,-1
-1.898501399,0.127127571,0.826388076,-0.100119307,0.096314099,-1
-0.609296401,-1.951070438,-0.479886982,0.146236091,0.11041824,-1
-0.644522071,-1.044885901,-0.979111441,0.275339611,0.044952258,-1
0.225114452,3.826735394,0.450712208,-0.525097411,0.125555365,-1
-0.122142092,-1.891032246,-0.569352278,0.132902258,0.132892425,-1
0.0790673,-0.747869564,1.027724369,0.043664923,-0.053347061,-1
-0.256383047,-0.789914397,0.198484219,0.045311775,0.030207146,-1
-0.051983,-1.40387838,-1.707429255,0.107576807,0.040709204,-1
-0.129957212,-2.032811976,-0.391075049,0.201021234,0.093060878,-1
0.02366028,0.481411011,0.526332863,-0.142386747,0.022676892,-1
-0.58662987,-0.224271952,2.476352301,0.035687577,-0.121757523,-1
-0.113705125,-0.884680484,0.012429324,0.034229004,0.045409498,-1
-0.323905799,-1.12923719,-0.333044074,0.235253568,0.054061677,-1
-0.24857862,-1.564666294,-1.977421502,0.350925375,0.042319759,-1
0.006742947,-0.980698853,-1.015649102,0.072961907,0.074617313,-1
-0.256662114,-1.675538062,-0.521209367,0.254407827,0.127696441,-1
-0.799145715,-1.131050762,-0.742653326,0.153798256,0.021279419,-1
0.043991641,-0.647697675,-0.960937118,0.285987074,0.074271466,-1
0.060415653,-0.566682333,0.201714308,-0.157556808,0.07297207,-1
-0.251516268,-0.421956132,-0.949197276,0.311194493,0.084038986,-1
-0.47008949,-0.7593468,-0.292610484,0.084587635,0.09564268,-1
0.349069434,2.194803003,0.431038389,-0.390538409,-0.065681846,-1
-0.337491282,-2.400960188,-0.491576158,0.167213573,0.082078559,-1
-0.035135777,-1.244079561,-0.804373854,-0.017403637,0.128015299,-1
-0.35083304,-0.668074672,1.169859079,0.10168154,-0.087525231,-1
-0.343481348,-0.999212497,-0.82774642,0.021957218,0.060516029,-1
-0.062588077,-0.617853919,0.980441057,0.14176836,0.025158101,-1
-0.030960702,-1.166808543,-0.388754374,0.078212443,0.161613975,-1
-0.285586709,-1.961288425,-0.445479754,0.15114856,0.107205717,-1
0.058195878,-0.374582153,-3.270237158,0.035318942,0.042443534,-1
0.085271873,0.567472259,1.388265865,-0.167738189,0.005962846,-1
0.043450192,-0.572814167,-0.999462228,0.135144079,0.023132212,-1
-0.172305755,-2.290503347,-0.63482691,0.282176977,0.098915316,-1
-0.032271879,-1.365911214,-0.925614775,0.096916145,0.036567893,-1
0.11835386,0.780102456,1.32120144,-0.20371406,0.10442752,-1
-0.015328886,-0.831370568,-1.625747482,-0.004443475,0.092204352,-1
0.347270767,3.251528675,0.940789767,-0.706523347,0.039539024,-1
-0.022942579,-0.029035827,-0.579884448,0.000748914,0.094133582,-1
0.20908216,0.512347099,0.978363494,0.703768649,-0.018482631,-1
-0.132199136,-1.889824628,-1.707178245,0.216306833,0.084849752,-1
0.147071524,0.25259611,-0.423329706,-0.309216591,0.126388033,-1
-0.399599165,-1.901157847,0.394181825,0.197843996,0.004468846,-1
-0.398309154,-0.4675517,-0.091703281,-0.106552173,0.015226634,-1
-0.319280002,-1.049278574,-0.048732268,0.055397483,0.125827883,-1
-0.399599165,-1.901157847,0.394181825,0.197843996,0.004468846,-1
-0.123531611,0.602683627,-0.123162261,0.137085369,0.074585687,-1
-0.119963188,-1.969776702,-0.351117473,0.132877458,0.103582559,-1
-0.04645799,1.472065694,0.141575849,1.51059493,0.16320885,-1
-0.66816849,-1.155849306,-0.351310218,0.023618205,0.157602503,-1
-0.924528439,0.774949628,0.309041178,-0.073400712,0.054529195,-1
-0.185407749,-0.865106075,-1.627661282,0.26558345,0.062143734,-1
-0.022942579,-0.029035827,-0.579884448,0.000748914,0.094133582,-1
-0.526298727,-1.558014927,0.259553077,0.341779563,0.031436933,-1
-0.427104837,-1.863125511,-0.261930921,0.167860775,0.087624708,-1
-0.332375047,-1.391991558,0.074436436,0.274411777,-0.016973915,-1
-0.447828531,-1.830117581,-1.207475131,0.158634509,0.121430197,-1
-0.266145631,-0.866997426,0.562406811,-0.090618632,0.055707495,-1
0.129253641,-0.296848216,1.019707191,0.048742216,-0.027441167,-1
-0.510500275,-0.699381396,1.87351123,0.159375725,-0.093368917,-1
-0.030432893,-1.203501934,-0.205314291,0.416369485,0.115584398,-1
0.111672841,1.038475995,1.121903153,-0.314688068,-0.077998359,-1
-0.799145715,-1.131050762,-0.742653326,0.153798256,0.021279419,-1
0.407930912,2.716328545,0.282309954,-0.302322292,0.055931163,-1
-0.198917414,-1.662791977,0.625120454,0.220497654,-0.00774072,-1
0.112154243,0.203188558,-1.261993989,0.513507354,0.074269774,-1
-1.409606936,0.944685388,-1.55974223,-0.282514576,-0.047070855,-1
-0.15090931,-1.178039659,0.419970084,0.082688654,0.059301954,-1
0.0309237,0.085621211,1.345717043,-0.080972518,-0.033011018,-1
-0.322130968,-0.828781456,-1.352554136,-0.087963422,0.056470621,-1
-0.170979929,0.627494736,-0.993377286,-0.068191014,0.124149509,-1
-0.032016006,-1.171685292,-0.181010011,0.223922648,0.044786725,-1
-0.532854166,-1.522818451,-0.87189032,0.246196335,0.003879129,-1
0.091717855,-0.277912188,0.012260778,-0.115032429,0.189321068,-1
0.443762422,2.706577117,0.688694374,-0.180035743,0.156088654,-1
-0.406253989,-1.60955495,-1.004493108,0.054288625,0.116946083,-1
-0.403614765,-0.046710248,-0.787652518,0.130386115,0.038081495,-1
-0.278165252,-0.557478177,-0.675446097,-0.122573701,0.087940122,-1
-0.300550787,-1.345752973,1.107014026,0.218984449,-0.044393707,-1
-0.09243479,-0.670587598,0.575503838,0.395414378,0.052884787,-1
-0.050239637,-1.356251991,-0.384075378,-0.049519645,0.156899817,-1
-0.038991699,-1.277149303,-1.24825655,0.126913126,0.072570453,-1
-0.702344632,-1.767961018,0.431633993,0.158001341,0.010203329,-1
0.206481878,1.703452357,-2.248177683,0.306395398,0.071815085,-1
0.248216475,1.074860029,-1.333408877,-0.117334202,0.18484282,-1
-0.547576989,-0.413588889,0.141753883,0.078333428,-0.022862609,-1
-1.574714218,2.899162033,-1.034396104,1.690353677,0.215364949,-1
0.37562541,1.955107368,1.093958365,0.13182455,0.035049647,-1
-0.212557776,-1.309980905,-0.489304503,-0.006156561,0.169428749,-1
0.043991641,-0.647697675,-0.960937118,0.285987074,0.074271466,-1
-0.859839376,0.826858401,1.181651387,-0.212449708,0.041704672,-1
0.37772172,2.512389535,-1.541319841,-0.536594597,0.098700687,-1
0.699058247,6.080040096,-1.384434928,0.976305234,0.22185507,-1
0.092399173,-0.316550503,0.458992103,-0.152616554,-0.018631771,-1
-0.659618423,0.220062781,-1.002643987,0.009939217,0.155020835,-1
-0.700044397,-0.21112913,-1.303319874,0.157431412,0.060701248,-1
-0.211008527,-1.770949894,0.650554586,0.240617166,-0.019901846,-1
-0.122142092,-1.891032246,-0.569352278,0.132902258,0.132892425,-1
-46.91436572,2.779059321,0.97311473,-0.107284567,-0.069878573,-1
0.0790673,-0.747869564,1.027724369,0.043664923,-0.053347061,-1
-0.367856664,-0.137907735,-0.669273296,0.011563254,0.010832221,-1
0.091717855,-0.277912188,0.012260778,-0.115032429,0.189321068,-1
0.060200922,-0.287634978,-0.903570288,-0.165047053,0.136829319,-1
-0.125783877,-1.858459756,-1.212135073,0.060475275,0.134096473,-1
-0.766193396,-0.435435277,-0.316566391,-0.125477397,0.051212013,-1
0.151660451,0.457339483,-0.155481307,-0.405963555,0.126837392,-1
-0.405535124,-1.60843914,-0.90980957,0.13829359,0.101176747,-1
0.182670615,0.794532576,-1.224397651,-0.31470788,0.095122665,-1
-0.330176093,0.533056587,-0.718028291,0.000365042,0.073897321,-1
-0.113288419,-1.099431783,0.997626167,0.110460306,-0.003273497,-1
0.049007936,-0.385768441,-0.846839429,0.058218794,0.105917421,-1
-0.741873418,-0.693509055,-0.105843858,0.141871549,0.057336631,-1
-0.94680141,-1.063962267,-0.07620286,0.379497179,0.011847473,-1
-1.275594076,0.575682578,-0.259324588,-0.140138351,0.021560108,-1
-0.013900813,-0.786988405,-0.711626567,0.094124515,0.14998404,-1
-0.547576989,-0.413588889,0.141753883,0.078333428,-0.022862609,-1
-0.200916234,-0.106061828,0.44246498,0.074911298,0.049546002,-1
0.126927447,1.618535617,-0.273977395,-0.053237187,0.019381271,-1
0.009691814,-0.772928448,-1.245021259,0.052784811,0.04555501,-1
-0.310293614,-2.082538097,-0.713723733,0.122559645,0.136077522,-1
-0.78164368,-1.009523986,-0.152149719,0.437368301,0.021389752,-1
0.256669138,1.342607836,-0.999854515,-0.395446,0.107398209,-1
-0.205962327,-1.628903496,0.377146959,0.094775622,0.040687809,-1
0.24041607,1.417545515,-0.128515347,0.431353691,0.039951645,-1
0.11715583,0.328603029,-0.359986446,-0.355847931,0.060686852,-1
-0.050239637,-1.356251991,-0.384075378,-0.049519645,0.156899817,-1
-0.290653977,3.56513361,0.653427522,-0.899274432,-0.044716925,-1
-0.30931725,-1.460949087,1.142162127,0.127002746,-0.053253445,-1
0.543323649,5.504459353,0.239570885,0.866199749,0.161350748,-1
0.203758119,0.607359993,0.631769981,-0.070995318,0.010409143,-1
-46.82969485,3.096394271,1.944400985,-0.104482757,-0.166423155,-1
-0.01764804,-1.552929135,0.29714251,0.241478225,-0.048598121,-1
-0.603296548,0.490259732,0.062841598,-0.315799121,0.079590419,-1
0.048712621,-0.909934301,0.836389086,0.892271109,-0.033828347,-1
-0.178518656,0.232593709,-0.463390484,-0.139033889,0.11467395,-1
-0.3193426,-2.255416922,-0.43277877,0.252444548,0.078130097,-1
-0.108386938,-1.774389065,-0.588504215,0.014080858,0.148926134,-1
-0.113557595,-0.595709972,-0.400425975,0.21078929,0.021821113,-1
-0.29778618,-0.572700093,-1.960505623,-0.019256445,0.055081349,-1
0.04350867,-0.158790846,-1.809177623,-0.12360029,0.086511287,-1
0.149122276,0.576374933,-2.342680119,-4.735909833,-0.747975807,-1
-0.556975356,-1.45601116,-0.497931909,0.177003824,0.142962956,-1
-0.090965924,-1.613885672,-1.519416379,0.159632372,0.085393446,-1
-0.811488378,0.377700884,-0.252354294,-0.029550305,0.005860872,-1
-0.256383047,-0.789914397,0.198484219,0.045311775,0.030207146,-1
-0.859839376,0.826858401,1.181651387,-0.212449708,0.041704672,-1
0.381331657,1.939112441,1.128633282,-0.289615493,0.05907033,-1
-0.082222662,-1.460006544,-2.190183724,0.074370317,0.097345327,-1
0.109212797,-0.181012029,-0.627917146,-0.085544707,0.019986019,-1
-0.867274606,-1.48543765,-0.320236776,0.094533467,0.125280083,-1
-0.340701039,-2.327684077,-0.758524894,0.169019827,0.119805087,-1
-1.898501399,0.127127571,0.826388076,-0.100119307,0.096314099,-1
-0.398309154,-0.4675517,-0.091703281,-0.106552173,0.015226634,-1
-0.112923493,-0.876323889,0.755653279,0.209794364,-0.048745177,-1
-0.018335524,-0.051031503,0.805673022,0.251118617,0.003540849,-1
-0.169012868,-0.863651034,-1.625374093,-0.031346807,0.163305727,-1
-0.325263761,-2.240639379,-0.580227836,0.191179063,0.101346168,-1
-0.208617097,-1.795115158,0.750064562,0.305611945,-0.038328302,-1
0.139009741,0.418195031,-1.238293282,-0.261840963,0.067731788,-1
0.285564371,1.69103601,-0.938248439,-0.080984097,0.026102854,-1
-0.545946232,-1.481235262,-0.383922608,0.029456524,0.138555169,-1
0.199414935,4.5284313,-2.481444929,3.433477103,0.193743498,-1
-0.594460777,1.043907501,-1.787737897,-0.221040574,0.076560615,-1
-0.06028574,0.076379626,-0.763617865,-0.172411049,0.063384948,-1
-0.241836423,-1.423013642,-2.687790762,0.164574475,0.06560125,-1
-0.213247351,-1.767623602,0.05823055,0.235480583,-0.0348821,-1
-0.468704679,-0.009612793,0.97310293,-2.983891179,-0.581153854,-1
-0.3193426,-2.255416922,-0.43277877,0.252444548,0.078130097,-1
-0.058501957,0.860554168,0.979061163,-0.201378371,0.071150648,-1
-0.070482816,-1.589899774,-0.158127771,0.347478411,0.088765741,-1
-0.520922543,-1.664949221,0.689501203,0.28457673,-0.02284328,-1
-0.082222662,-1.460006544,-2.190183724,0.074370317,0.097345327,-1
0.236207094,1.691224953,-0.836892817,0.365860772,0.154387547,-1
-0.337491282,-2.400960188,-0.491576158,0.167213573,0.082078559,-1
0.20908216,0.512347099,0.978363494,0.703768649,-0.018482631,-1
0.053437628,0.875432376,0.195559701,-0.309479296,0.104502964,-1
0.045352286,3.535846518,-2.989694625,3.716147874,0.333432022,-1
-0.445795317,-1.194160823,0.986721405,0.12619902,-0.009057834,-1
-0.608467623,0.7239806,0.258414355,-0.168493661,0.062025162,-1
0.045352286,3.535846518,-2.989694625,3.716147874,0.333432022,-1
-0.01154172,0.190023854,0.273787237,-0.08056826,0.104793095,-1
-0.65463052,-1.209945188,-0.297728328,0.254337458,0.04147928,-1
0.147071524,0.25259611,-0.423329706,-0.309216591,0.126388033,-1
-0.24572132,1.235147641,-0.058692327,-0.254020513,0.066533688,-1
-0.390138276,-1.495803243,-0.35237113,0.225720457,0.125663513,-1
-0.733547376,-0.633145055,0.108184841,0.444817727,0.01456279,-1
0.152002825,0.330080968,-1.273802127,0.36761211,0.007096458,-1
0.128539571,-0.301497055,0.771711808,-0.196475889,0.104956015,-1
0.256669138,1.342607836,-0.999854515,-0.395446,0.107398209,-1
0.117029555,0.313502539,-1.588740207,-0.147184025,0.17016008,-1
0.543323649,5.504459353,0.239570885,0.866199749,0.161350748,-1
-0.357606257,-1.145108388,-1.06696132,0.079083905,0.153581487,-1
-0.461150758,-0.455862051,-4.846063603,-0.08219246,0.058365364,-1
0.070821193,-0.676498344,0.710230962,0.06174388,-0.017195328,-1
0.043307439,-0.76202132,-0.151410974,-0.044760771,0.006018361,-1
0.50938996,3.648441295,0.434294406,-0.833245424,-0.013011822,-1
-0.231056746,0.529210952,1.254675328,-0.28754156,0.099095041,-1
-0.068261819,-0.384592257,0.50646961,-0.01182741,0.031364347,-1
-0.337491282,-2.400960188,-0.491576158,0.167213573,0.082078559,-1
0.241183829,1.058803255,0.256105191,-0.495569807,0.123500169,-1
0.128409882,0.483028922,-1.561131734,-0.147525634,0.105150671,-1
-0.286214443,-0.621173476,-0.140044074,0.154272748,0.079290135,-1
-0.343427735,-2.327903914,-0.809245134,0.180427183,0.121465686,-1
-0.215722702,-1.703341212,0.297583149,0.05727965,0.041687933,-1
0.170879877,-0.066336364,1.187093862,0.175088767,0.041429341,-1
-46.82772669,3.391208878,0.388822896,-0.036252777,-0.137943308,-1
-0.58662987,-0.224271952,2.476352301,0.035687577,-0.121757523,-1
-0.079106322,0.503520819,1.416716881,-0.229779151,-0.002525341,-1
-0.908924056,-1.739384521,-1.448014756,0.206671025,0.060283515,-1
-0.754961575,-0.439847779,-1.26970615,-0.082911681,0.070258705,-1
0.24041607,1.417545515,-0.128515347,0.431353691,0.039951645,-1
0.212278824,0.397143089,1.029106976,-0.293551815,0.045211619,-1
-0.30931725,-1.460949087,1.142162127,0.127002746,-0.053253445,-1
0.206007638,0.928282074,-1.506508645,-0.194262118,0.042154232,-1
-0.035135777,-1.244079561,-0.804373854,-0.017403637,0.128015299,-1
0.20908216,0.512347099,0.978363494,0.703768649,-0.018482631,-1
0.50938996,3.648441295,0.434294406,-0.833245424,-0.013011822,-1
-0.35617352,-1.182970982,-2.335203758,0.135260819,0.039344265,-1
-0.630889416,-0.760473595,-1.654534497,0.073030119,-0.003853167,-1
0.149122276,0.576374933,-2.342680119,-4.735909833,-0.747975807,-1
0.222706629,1.949475053,1.249865549,0.180848926,0.008263751,-1
-0.01341914,-1.10052336,-0.572444429,0.432089893,0.07475041,-1
-0.027081066,-1.620603643,0.711992786,0.137924844,-0.00832992,-1
0.11835386,0.780102456,1.32120144,-0.20371406,0.10442752,-1
0.501335942,4.540337717,1.196766076,0.21843909,0.105695904,-1
-0.510500275,-0.699381396,1.87351123,0.159375725,-0.093368917,-1
-0.105865497,0.710087379,0.80088906,-0.1727415,-0.076735246,-1
-0.068261819,-0.384592257,0.50646961,-0.01182741,0.031364347,-1
-0.526298727,-1.558014927,0.259553077,0.341779563,0.031436933,-1
0.0790673,-0.747869564,1.027724369,0.043664923,-0.053347061,-1
0.432938486,2.250273255,1.493731421,-0.160254149,0.027227945,-1
0.11835386,0.780102456,1.32120144,-0.20371406,0.10442752,-1
0.123348093,0.152776092,0.004645417,-0.241513262,0.070497497,-1
0.013060835,0.67505733,-1.56460478,1.061653072,0.087490082,-1
-0.073191559,-1.516098305,-0.453579857,0.058034215,0.152182678,-1
-0.629150846,-1.139972917,0.029138027,0.327155329,-0.001883344,-1
0.443762422,2.706577117,0.688694374,-0.180035743,0.156088654,-1
-0.26314779,-1.684156557,-0.568169754,0.261001393,0.134704486,-1
-0.0162612,0.105522461,-0.0608362,0.10451026,0.042255021,-1
-0.547576989,-0.413588889,0.141753883,0.078333428,-0.022862609,-1
0.059769621,-0.568477625,-0.997213976,-0.450947623,0.094151887,-1
0.093016678,0.128019397,-1.026865725,-0.268808552,0.108277658,-1
